source,author,work,workLabel,edition,placeOfProduction,yearOfPublication,langCode
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681721,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo LXV,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681722,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo III,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681727,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo IV,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681730,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo L,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681733,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo LI,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681736,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo LII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681739,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo LIII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681742,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo LIV,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681745,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo LV,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681748,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo LVI,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681751,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo LVII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681757,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo LVIII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681760,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo LIX,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681766,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo LX,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681775,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo LXI,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681778,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo LXII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681781,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo LXIII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681784,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo LXIV,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681787,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo LXVI,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681790,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo LXVII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681793,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo V,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681796,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo VI,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681799,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo VII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681802,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo LXVIII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681808,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo IX,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681809,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo LXIX,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681817,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo LXX,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681820,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XI,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681823,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo LXXI,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681826,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo LXXII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681829,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681833,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XIII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681832,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo LXXIII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681838,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo LXXIV,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681880,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XIV,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681883,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XV,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681886,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XVI,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681889,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XVII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681892,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XVIII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681895,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XIX,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681898,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XX,,Unknown,2014,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681898,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XX,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681901,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XXI,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681904,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XXII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681907,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XXIII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681910,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XXIV,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681919,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XXV,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681922,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XXVI,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681925,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XXVII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681928,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XXVIII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681931,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XXIX,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681934,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XXX,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681937,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XXXI,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681940,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XXXII,,Unknown,2014,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681940,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XXXII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681943,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XXXIII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681946,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XXXIV,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681955,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XXXV,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681958,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XXXVI,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681961,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XXXVII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681964,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XXXVIII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681967,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XXXIX,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681970,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XL,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681976,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XLI,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681983,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XLII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681989,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XLIII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/681994,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XLIV,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/682000,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XLV,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/682006,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XLVI,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/682013,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XLVII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/682019,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XLVIII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/682022,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo XLIX,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/682025,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo L,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/682028,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo LI,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/682031,El ingenioso hidalgo Don Quijote de la Mancha. Primera parte. Capítulo LII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/682034,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Dedicatoria al conde de Lemos,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/682037,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Prólogo al lector,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/682040,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo I,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/682043,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo II,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/682046,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo III,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/682052,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo IV,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/682055,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo V,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/682058,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo VI,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/682061,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo VII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/682064,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo VIII,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/682067,El ingenioso hidalgo Don Quijote de la Mancha. Segunda parte. Capítulo IX,,Unknown,1911-1913,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/1028,"El capitán Becerra vino a Sevilla a enseñar lo que habían de hacer los soldados, y a esto y a la entrada del duque de Medina en Cádiz hizo Cervantes este soneto",,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/1078,"Sonetos en ""Don Quijote de la Mancha"" ( 1605)",,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/1079,Sonetos dedicados a sus amigos y otros,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/1080,"Sonetos de comedias, novelas, entremeses y otras obras",,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/1081,Sonetos de Miguel de Cervantes,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/16143,Novelas ejemplares,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/16143,Novelas ejemplares,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/16148,Viaje del Parnaso,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/16148,Viaje del Parnaso,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/16150,Poesías sueltas,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/16150,Poesías sueltas,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/16150,Poesías sueltas,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18055,La Galatea,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18055,La Galatea,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18057,Segunda parte del ingenioso caballero Don Quijote de la Mancha,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18058,La gitanilla,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18058,La gitanilla,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18059,El amante liberal,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18060,Rinconete y Cortadillo,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18063,La fuerza de la sangre,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18072,Las dos doncellas,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18073,La señora Cornelia,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18074,El casamiento engañoso,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18076,El coloquio de los perros,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18076,El coloquio de los perros,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18076,El coloquio de los perros,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18077,Los trabajos de Persiles y Sigismunda,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18078,El trato de Argel,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18079,La Numancia,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18080,El gallardo español,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18081,La casa de los celos,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18082,Los baños de Argel,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18083,El rufián dichoso,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18084,La gran sultana,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18085,El laberinto de amor,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18085,El laberinto de amor,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18087,La entretenida,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18087,La entretenida,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18088,Pedro de Urdemalas,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18089,El juez de los divorcios,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18090,El rufián viudo,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18091,La elección de los alcaldes de Daganzo,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18103,La guarda cuidadosa,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18104,El vizcaíno fingido,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18106,La cueva de Salamanca,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18106,La cueva de Salamanca,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18108,El viejo celoso,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18112,"Ocho comedias y ocho entremeses nuevos, nunca representados",,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18316,Comedia llamada Trato de Argel,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18316,Comedia llamada Trato de Argel,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18317,Comedia del çerco de Numançia,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18317,Comedia del çerco de Numançia,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18584,La illustre fregona,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18584,La illustre fregona,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18605,El retablo de las marauillas,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18605,El retablo de las marauillas,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18605,El retablo de las marauillas,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/18605,El retablo de las marauillas,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/1914,El celoso extremeño,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/1914,El celoso extremeño,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/1914,El celoso extremeño,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/1914,El celoso extremeño,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/1918,La española inglesa,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/1918,La española inglesa,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/1918,La española inglesa,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/1918,La española inglesa,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/20974,El celoso estremeño [versión Porras de la Cámara],,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/20975,Rinconete y Cortadillo [versión Porras de la Cámara],,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/21076,En un lugar de la Mancha...,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/26299,The History of the Valorous &amp; Witty Knight-Errant Don Quixote of the Mancha,,Unknown,Unknown,en
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/27030,The First Part of the Delightful History of the Most Ingenious Knight Don Quixote of the Mancha,,Unknown,Unknown,en
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/27256,Don Quijote de la Mancha,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/2886,El amante liberal,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/2904,El ingenioso hidalgo Don Quijote de la Mancha,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/2904,El ingenioso hidalgo Don Quijote de la Mancha,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/2904,El ingenioso hidalgo Don Quijote de la Mancha,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/2904,El ingenioso hidalgo Don Quijote de la Mancha,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,https://data.cervantesvirtual.com/work/2904,El ingenioso hidalgo Don Quijote de la Mancha,,Unknown,Unknown,es
