source,author,authorLabel,work,workLabel,edition,placeOfProduction,yearOfPublication,langCode
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/18087,La entretenida,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/18088,Pedro de Urdemalas,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/18089,El juez de los divorcios,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/18090,El rufián viudo,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/18091,La elección de los alcaldes de Daganzo,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/18103,La guarda cuidadosa,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/18104,El vizcaíno fingido,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/18605,El retablo de las marauillas,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/18605,El retablo de las marauillas,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/18106,La cueva de Salamanca,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/18106,La cueva de Salamanca,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/18108,El viejo celoso,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/16150,Poesías sueltas,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/16148,Viaje del Parnaso,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/16143,Novelas ejemplares,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/18112,"Ocho comedias y ocho entremeses nuevos, nunca representados",,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/20974,El celoso estremeño [versión Porras de la Cámara],,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/20975,Rinconete y Cortadillo [versión Porras de la Cámara],,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/18055,La Galatea,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/18085,El laberinto de amor,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/18087,La entretenida,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/18316,Comedia llamada Trato de Argel,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/18317,Comedia del çerco de Numançia,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/16150,Poesías sueltas,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/703739,Tragedia de Numancia,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/1078,"Sonetos en ""Don Quijote de la Mancha"" ( 1605)",,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/1081,Sonetos de Miguel de Cervantes,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/2904,El ingenioso hidalgo Don Quijote de la Mancha,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/2904,El ingenioso hidalgo Don Quijote de la Mancha,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/1914,El celoso extremeño,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/1914,El celoso extremeño,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/1918,La española inglesa,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/1918,La española inglesa,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/352571,El ingenioso hidalgo Don Quijote de la Mancha.,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/352572,El ingenioso hidalgo Don Quijote de la Mancha.,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/1028,"El capitán Becerra vino a Sevilla a enseñar lo que habían de hacer los soldados, y a esto y a la entrada del duque de Medina en Cádiz hizo Cervantes este soneto",,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/18605,El retablo de las marauillas,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/18605,El retablo de las marauillas,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/567,El licenciado Vidriera,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/567,El licenciado Vidriera,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/567,El licenciado Vidriera,,Unknown,Unknown,es
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/743446,La inĝenia hidalgo don Quijote de La Mancha,,Unknown,Unknown,eo
BVMC,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,https://data.cervantesvirtual.com/work/1072565,El curioso impertinente y un elogio a la lectura,,"Bogotá: Idartes, 2017-02",2017-02,Unknown
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/56043,La moza de Cántaro:  comedia en cinco actos,,"Madrid, Imprenta de Mateo Repullés, 1803.",1803,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/144365,La moza de cántaro,,"Valencia, en la Imprenta de Joseph de Orga, 1803.",1803,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/21806,La dama boba,,"Madrid, Espasa-Calpe, 1946.",1946,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/719430,"Comedia nueva, intitulada: Lo cierto por lo dudoso, ó La muger firme. En tres actos",,"Cádiz. Con licencia: en la imprenta de Don Antonio de Murguia, ... Año de 1815",1815,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/32021,Elegia en la muerte del Ldo. Don Geronimo de Villaiçan,,"Madrid, Francisco Martínez, 1633",1633,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1002187,San Diego de Alcalá : comedia famosa,,"Se hallarà en Burgos : en la Imprenta de la Santa Iglesia..., [ca. 1700]",[ca. 1700],es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1002211,El gallardo catalán : Comedia famosa,,"[s. l. : s. n., 1803?]",1803?],es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1002649,"Por la puente, Juana",,"Madrid : se hallará en el puesto de Joseph Sanchez..., 1803",1803,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1002868,Carlos Quinto en Francia : Comedia famosa,,"En Madrid : Por Iuan Gonçañez, 1624",1624,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1003177,Las burlas veras : comedia famosa,,"[lugar no identificado : editor no identificado, ca. 1690]",ca. 1690],es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/42124,Amar como se ha de amar : comedia famosa de Lope de Vega Carpio.,,"[Sevilla? : s.n., 16-?]",16-?,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1004469,El desconfiado : comedia famosa,,"[s .l. : s. n., ca. 1700]",ca. 1700],es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1005000,La boba discreta : comedia famosa,,"Impressa en Madrid ... : Y se hallará esta, y otros muchos Títulos en la Lonja de las Comedias de la Puerta del Sol, [ca. 1690]",[ca. 1690],es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1007550,El prodigio de Etiopía : comedia famosa,,"[lugar no identificado : editor no identificado, ca. 1700]",ca. 1700],es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1007739,El desprecio agradecido : comedia :,,"En Madrid : [Se hallará en la Imprenta de Cruzado ..., Libreria de Campo ... y en el Puesto de Sanchez ..., 1804",1804,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1009674,La defensa en la verdad : Comedia famosa,,"[s. l. : s. n., ca. 1700]",ca. 1700],es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1010244,Los españoles en Flandes : comedia famosa,,"[s. l. : s. n., [1620]",1620,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1010730,Comedia famosa del Vaquero de Moraña,,"[S. l.[ : [s. n.], [ca. 1700]",[ca. 1700],es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1011690,Comedias escogidas de Frey Lope Félix de Vega Carpio.,,"Madrid : Ortega y Compañía, 1828",1828,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1011924,Querer la propia desdicha : comedia famosa,,"[lugar no identificado : editor no identificado, ca. 1700]",ca. 1700],es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1012470,El molino : comedia,,"[Madrid] : Se hallará en la Librería de Castillo..., 1804",1804,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54446,Los donayres de Matico,,"En Çaragoça, por Angelo Tauanno, 1603-1604",1604,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54457,Carlos el perseguido,,"En Çaragoça, por Angelo Tauanno, 1603-1604",1604,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54458,El cerco de Santafe,,"En Çaragoça, por Angelo Tauanno, 1603-1604",1604,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54462,Vida y muerte de Bamba,,"En Çaragoça, por Angelo Tauanno, 1603-1604",1604,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54463,La traición bien acertada,,"En Çaragoça, por Angelo Tauanno, 1603-1604",1604,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54464,El hijo de Reduan,,"En Çaragoça, por Angelo Tauanno, 1603-1604",1604,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54466,Nacimiento de Urson y Valentin,,"En Çaragoça, por Angelo Tauanno, 1603-1604",1604,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54467,El casamiento en la muerte y hechos de Bernardo del Carpio,,"En Çaragoça, por Angelo Tauanno, 1603-1604",1604,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54468,La escolastica zelosa,,"En Çaragoça, por Angelo Tauanno, 1603-1604",1604,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54469,La amistad pagada,,"En Çaragoça, por Angelo Tauanno, 1603-1604",1604,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54470,La comedia del molino,,"En Çaragoça, por Angelo Tauanno, 1603-1604",1604,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54471,El testimonio vengado,,"En Çaragoça, por Angelo Tauanno, 1603-1604",1604,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/109709,S. Isidro Labrador de Madrid,,"En Madrid : por Ioseph Fernandez de Buendia : acosta de la Viuda de Francisco de Robles ..., 1667",1667,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/109716,La ventura en la desgracia,,"En Madrid : por Ioseph Fernandez de Buendia : acosta de la Viuda de Francisco de Robles ..., 1667",1667,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/109745,La conquista de Mexico,,"En Madrid : por Domingo Garcia Morràs ... : a costa de Domingo Palacio y Villegas ..., 1668",1668,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/109850,El exemplo mayor de la desdicha...,,"[Lisboa?], [en la officina Craesbeekiana ...?, a costa de Iuan Leite Pereira ...], [1652?]",1652,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/109877,Contra valor no ay desdicha,,"En Barcelona : en la Emprenta de Iayme Romeu ... : a costa de Iuan Sapera ..., 1638",1638,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/109917,La ley executada,,"En Çaragoça : por Diego Dormer : a costa de Iusepe Ginobart ..., 1633",1633,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/109918,Seluas y bosques de amor,,"En Çaragoça : por Diego Dormer : a costa de Iusepe Ginobart ..., 1633",1633,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/109921,La honra por la mujer,,"En Çaragoça : por Diego Dormer : a costa de Iusepe Ginobart ..., 1633",1633,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/109924,Ver y no creer,,"En Çaragoça : por Diego Dormer : a costa de Iusepe Ginobart ..., 1633",1633,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/109925,Dineros son calidad,,"En Çaragoça : por Diego Dormer : a costa de Iusepe Ginobart ..., 1633",1633,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/109926,Quando aca nos vino,,"En Çaragoça : por Diego Dormer : a costa de Iusepe Ginobart ..., 1633",1633,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/109927,"Amor, pleyto y desafio",,"En Çaragoça : por Diego Dormer : a costa de Iusepe Ginobart ..., 1633",1633,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/109928,La mayor vitoria,,"En Çaragoça : por Diego Dormer : a costa de Iusepe Ginobart ..., 1633",1633,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/109938,La batalla del honor,,"En Madrid : por Melchor Sanchez : a costa de Iuan de San Vicente ..., 1661",1661,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/109938,La batalla del honor,,"En Madrid : por Melchor Sanchez : a costa de Iuan de San Vicente ..., 1661",1661,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/109999,La Condesa de Belflor,,"En Madrid : por Domingo Garcia Morras : a costa de Domingo Palacio Villegas ..., 1666",1666,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110044,Satisfazer callando,,"En Madrid : por Melchor Alegre : a costa de Domingo Palacio y Villegas ..., 1671",1671,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110052,El mejor casamentero,,"En Madrid : por Melchor Alegre : a costa de Domingo Palacio y Villegas ..., 1671",1671,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110063,Del mal lo menos,,"En Madrid : por Lucas Antonio de Bedmar : a costa de Manuel Melendez ..., 1672",1672,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110070,"Di mentira, sacaras verdad",,"En Çaragoça : por Pedro Verges : a costa de Iusepe Ginobart ..., 1630",1630,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110071,La carbonera,,"En Çaragoça : por Pedro Verges : a costa de Iusepe Ginobart ..., 1630",1630,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110074,Quien bien ama tarde olvida,,"En Çaragoça : por Pedro Verges : a costa de Iusepe Ginobart ..., 1630",1630,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110075,Amar sin saber a quien,,"En Çaragoça : por Pedro Verges : a costa de Iusepe Ginobart ..., 1630",1630,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110076,El Marques de las Nabas,,"En Çaragoça : por Pedro Verges : a costa de Iusepe Ginobart ..., 1630",1630,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110079,En los indicios la culpa,,"En Çaragoça : por Pedro Verges : a costa de Iusepe Ginobart ..., 1630",1630,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110096,El castigo sin vengança : tragedia. Quando Lope quiere quiere,,"En Lisboa ... : en la Emprenta de Pablo Craesbeeck ... : a costa de Iuan Leite Pereira ..., 1647",1647,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110076,El Marques de las Nabas,,"En Madrid : por Andres Garcia de la Iglesia : a costa de Iuan de S. Vicente ..., 1657",1657,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110236,La porfia hasta el temor,,"En Huesca : por Pedro Bluson ... : a costa de Pedro Escuer ..., 1634",1634,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110237,El juez de su causa,,"En Huesca : por Pedro Bluson ... : a costa de Pedro Escuer ..., 1634",1634,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110268,Ay verdades que en amor,,En Valencia : por Siluestre Esparsa ... : a costa de Iuan Sonzoni ... 1636,1636,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110315,La vitoria por la honra,,"En Valencia : por Claudio Macé ... : a costa de Iuan Sonzoni ..., 1642",1642,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110321,La llaue de la honra,,"En Madrid : por Melchor Sanchez : acosta de Ioseph Muñoz Barma ..., 1653",1653,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110322,Mas pueden zelos que amor,,"En Madrid : por Melchor Sanchez : acosta de Ioseph Muñoz Barma ..., 1653",1653,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110326,"La portuguesa, y dicha del forastero",,"En Madrid : por Melchor Sanchez : acosta de Ioseph Muñoz Barma ..., 1653",1653,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110327,El maestro de danzar,,"En Madrid : por Melchor Sanchez : acosta de Ioseph Muñoz Barma ..., 1653",1653,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110329,Lo que esta determinado,,"En Madrid : por Melchor Sanchez : acosta de Ioseph Muñoz Barma ..., 1653",1653,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110331,San Diego de Alcalá,,"En Madrid : por Melchor Sanchez : acosta de Ioseph Muñoz Barma ..., 1653",1653,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110358,El villano en su rincon,,"En Zaragoça : por los herederos de Pedro Lanaja, y Lamarca ..., 1652",1652,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110510,Los milagros del desprecio,,"En Madrid : en la Imprenta Real : a costa de Francisco Serrano de Figueroa ..., 1658",1658,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110520,El hijo de la molinera,,"En Madrid : por Roque Rico de Miranda : a costa de Iuan Martin Merinero ..., 1676",1676,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110549,El desdén vengado,,"En Madrid : por Melchor Sanchez : acosta de Mateo de la Bastida ..., 1662",1662,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/110591,La niñez del Padre Roxas : primera parte de su vida,,"En Madrid : por Gregorio Rodriguez y à su costa, 1662",1662,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/137944,El bastardo Mudarra : comedia.,,"[Madrid : Sociedad Foto-zincográfica, 1864]",1864,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/143444,El milagro por los zelos y D. Alvaro de Luna,,"Barcelona, en la Imprenta de Carlos Sapera, a costas de la Compañia, 1770.",1770,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/2379,El labrador venturoso,,"En Huesca : por Pedro Bluson ... : a costa de Pedro Escuer ..., 1634",1634,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1568,Lo que ha de ser,,"Zaragoza, Por la viuda de Pedro Verges, a costa de Roberto Devport, 1647.",1647,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1570,El mayor imposible,,"Zaragoza, Por la viuda de Pedro Verges, a costa de Roberto Devport, 1647.",1647,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1571,La necedad del discreto,,"Zaragoza, Por la viuda de Pedro Verges, a costa de Roberto Devport, 1647.",1647,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1572,Los embustes de Fabia,,"Zaragoza, Por la viuda de Pedro Verges, a costa de Roberto Devport, 1647.",1647,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1573,El juez en su causa,,"Zaragoza, Por la viuda de Pedro Verges, a costa de Roberto Devport, 1647.",1647,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1574,Castelvines y Monteses,,"Zaragoza, Por la viuda de Pedro Verges, a costa de Roberto Devport, 1647.",1647,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1575,Los cautivos de Argel,,"Zaragoza, Por la viuda de Pedro Verges, a costa de Roberto Devport, 1647.",1647,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1577,El desprecio agradecido,,"Zaragoza, Por la viuda de Pedro Verges, a costa de Roberto Devport, 1647.",1647,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1568,Lo que ha de ser,,"En Çaragoça : por Pedro Verges : a costa de Iusepe Ginobart ..., 1630",1630,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/22906,El castigo sin venganza : tragedia,,"En Barcelona : por Pedro Lacaualleria ..., 1634",1634,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/22906,El castigo sin venganza : tragedia,,"En Barcelona : por Pedro Lacaualleria ..., 1634",1634,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/33728,El molino: comedia,,"[Lugar de publicación no identificado], Se hallará en la Librería de Castillo, ... Año 1804]",1804,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1015179,El remedio en la desdicha : comedia famosa,,"[s. l. : s. n., ca. 1700]",ca. 1700],es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1020645,Los locos de Valencia : comedia,,"Madrid : En las librerías de Castillo... ; en la de Sancha... y en el puesto de Sánchez..., 1804",1804,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1023081,La gatomaquia,,"Malaga : [editor no identificado, (Imprenta ?cargo de Ramon G. Martin), 1801?] (Imprenta ?cargo de Ramon G. Martin)",1801?],es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1023762,La Arcadia : comedia famosa,,"Madrid : en las Librerías de Castillo ...; en la de Sancha ...; y en el puesto de Sanchez ..., 1804",1804,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1024314,"Si no vieran las mugeres : comedia, en tres actos",,"[Madrid?] : Se hallará en la Imprenta Cruzado y en el puesto de Sánchez..., 1804",1804,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1025241,El piadoso aragonés : Comedia famosa,,"[lugar no identificado : editor no identificado], 1635",1635,es
